id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,reference_page,review_status,review_confidence,needs_review_reason,family_ja_raw,family_latin_raw,genus_ja_raw,genus_latin_raw,leaf_type_raw,leaf_complexity_raw,leaf_arrangement_raw,leaf_margin_raw,serration_raw,trait_label_terms_raw,trait_terms_raw
trait-candidate-0638,ウンナンオウバイ,,,,常緑;落葉,,三出複葉,対生,全縁,なし,入力支援候補。公開前に要確認,681,needs_review,medium,family_not_found;scientific_name_excluded_from_public_candidate;genus_not_found,,,,,,三出複葉;複葉,対生,全縁,,"""三出複葉;対生;常緑樹;三出複葉;全縁 落葉樹;一全縁;落葉樹",常緑;落葉;三出複葉;複葉;対生;全縁
trait-candidate-0639,シナレンギョウ,,モクセイ科,Forsythia,落葉,広葉樹,単葉,,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,582,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,レンギョウ属,Forsythia,,不分裂葉;分裂葉,,全縁,鋸歯,不分裂葉;鋸歯緑・全縁;落葉樹,落葉;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0640,レンギョウ,,モクセイ科,Forsythia,落葉,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,683,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,レンギョウ属,Forsythia,,不分裂葉;分裂葉,対生,,,不分裂葉・三出復業対生;対生;落葉樹;不分裂葉,落葉;三出複葉;不分裂葉;分裂葉;複葉;対生;全縁;鋸歯
trait-candidate-0641,ハシドイ,,モクセイ科,Syringa,落葉,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,684,needs_review,high,scientific_name_to_be_filled_later,モクセイ科,Oleaceae,ハシドイ属,Syringa,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;落葉樹,落葉;不分裂葉;分裂葉;対生;全縁
trait-candidate-0642,ヒトツパタゴ,,モクセイ科,Chionanthus,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,685,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,ヒトツパタゴ属,Chionanthus,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;全縁・鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0643,イボタノキ,,モクセイ科,Ligustrum,常緑;落葉,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,586,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イポタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁;落葉樹,常緑;落葉;半常緑;羽状複葉;不分裂葉;分裂葉;複葉;対生;全縁
trait-candidate-0644,ミヤマイボタ,,モクセイ科,Ligustrum,常緑;落葉,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,687,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イボタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉;対生;全縁落葉樹;落葉樹;一対生;半常緑樹,常緑;落葉;半常緑;不分裂葉;分裂葉;対生;全縁
trait-candidate-0645,サイゴクイボタ,,モクセイ科,Ligustrum,落葉,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,688,needs_review,high,scientific_name_to_be_filled_later,モクセイ科,Oleaceae,イボタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁落葉樹;全縁;落葉樹,落葉;不分裂葉;分裂葉;対生;全縁
trait-candidate-0646,オオバイボタ,,モクセイ科,Ligustrum,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,689,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イボタノキ属,Ligustrum,,不分裂葉;分裂葉,,,,不分裂葉;全縁半常緑樹;半常緑樹,常緑;半常緑;不分裂葉;分裂葉
trait-candidate-0647,ネズミモチ,,モクセイ科,Ligustrum,常緑,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,590,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イポタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁
trait-candidate-0648,トウネズミモチ,,モクセイ科,Ligustrum/Olea,常緑,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,691,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イポタノキ属,Ligustrum/Olea,,不分裂葉;分裂葉,対生,,,不分裂葉;不分裂葉対生;常緑樹,常緑;不分裂葉;分裂葉;対生
trait-candidate-0649,モクセイ,,モクセイ科,Osmanthus,常緑,広葉樹,単葉,対生,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,692,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,モクセイ属,Osmanthus,,不分裂葉;分裂葉,対生,全縁,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁・全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁;鋸歯
trait-candidate-0650,ヒイラギ,,モクセイ科,Osmanthus,常緑,広葉樹,単葉,,全縁;鋸歯縁,あり,入力支援候補。公開前に要確認,691,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,モクセイ属,Osmanthus,,不分裂葉;分裂葉,,全縁,鋸歯,不分裂葉;鋸歯縁・全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁;鋸歯
trait-candidate-0651,シマモクセイ,,モクセイ科,Osmanthus/Abeliophyllum,常緑;落葉,広葉樹,単葉,対生,全縁,なし,入力支援候補。公開前に要確認,694,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,モクセイ属,Osmanthus/Abeliophyllum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉;全縁常緑樹;全縁;常緑樹;対生;落葉樹,常緑;落葉;不分裂葉;分裂葉;対生;全縁;鋸歯
trait-candidate-0652,フジウツギ,,ゴマノハグサ科,Buddleia,,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,695,needs_review,high,scientific_name_to_be_filled_later,ゴマノハグサ科,Scrophulariaceae,フジウツギ属,Buddleia,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯緑・全縁,不分裂葉;分裂葉;対生;全縁;鋸歯
trait-candidate-0653,フサフジウツギ,,ゴマノハグサ科,Buddleja,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,696,needs_review,high,scientific_name_excluded_from_public_candidate,ゴマノハグサ科,Scrophulariaceae,フジウツギ属,Buddleja,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;落葉樹;対生;全縁・鋸歯緑落葉樹;全縁・鋸歯縁,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0654,チェリーセージ,,シソ科,Salvia/Thymus,常緑,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,697,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,アキギリ属,Salvia/Thymus,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;鋸歯縁;常緑樹;不分裂葉対生;対生,常緑;不分裂葉;分裂葉;対生;全縁;鋸歯
trait-candidate-0655,ムラサキシキブ,,シソ科,Callicarpa,落葉,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,698,needs_review,medium,low_mean_recognition_confidence;scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキプ属,Callicarpa,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0656,ヤブムラサキ,,シソ科,Callicarpa,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,699,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキプ属,Callicarpa,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;対生;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0657,ビロードムラサキ,,シソ科,Callicarpa,常緑,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,700,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキプ属,Callicarpa,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁半常緑樹,常緑;半常緑;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0658,トサムラサキ,,シソ科,Callicarpa/Premna,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,7|701,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキブ属,Callicarpa/Premna,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;対生 鋸歯縁;対生;鋸歯縁;落葉樹;粗い鋸歯のあ,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0659,クサギ,,シソ科,Clerodendrum,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,702,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,クサギ属,Clerodendrum,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;全縁・鋸歯縁;落葉樹;低い鋸歯がある,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0660,ボタンクサギ,,シソ科,Vitex,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,703,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,,Vitex,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁;落葉樹;対生全縁;一対生,落葉;不分裂葉;分裂葉;対生;鋸歯
trait-candidate-0661,ニンジンボク,,シソ科,Vitex,常緑;落葉,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,704,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ハマゴウ属,Vitex,,複葉,対生,,,学状複葉;落葉樹;対生,常緑;落葉;複葉;対生;全縁;鋸歯
trait-candidate-0662,キリ,,キリ科,Paulownia,落葉,広葉樹,単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,705,needs_review,high,scientific_name_excluded_from_public_candidate,キリ科,Paulowniaceae,キリ属,Paulownia,,不分裂葉;分裂葉,対生,,鋸歯,分裂葉・木分裂葉対生緑・鋸歯縁落葉樹;分裂葉・不分裂葉対生;全縁・鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;対生;全縁;浅裂;鋸歯
trait-candidate-0663,キササゲ,,ノウゼンカズラ科,Catalpa,落葉,広葉樹,単葉,対生;輪生,,,入力支援候補。公開前に要確認,706,needs_review,high,scientific_name_excluded_from_public_candidate,ノウゼンカズラ科,Bignoniaceae,キササゲ属,Catalpa,,不分裂葉;分裂葉,対生;輪生,,,分裂葉・木分裂栗三輪生・対生緑落葉樹;分裂葉・不分裂葉;分裂葉・不分裂葉三輪生・対生全縁;三輪生・対生;落葉樹,落葉;不分裂葉;分裂葉;対生;輪生;切れ込み;浅裂
trait-candidate-0664,アメリカキササゲ,,ノウゼンカズラ科,Catalpa,落葉,広葉樹,単葉,対生;輪生,全縁,なし,入力支援候補。公開前に要確認,707,needs_review,high,scientific_name_to_be_filled_later,ノウゼンカズラ科,Bignoniaceae,キササゲ属,Catalpa,,分裂葉,対生;輪生,全縁,,不分裂集・分裂葉;三輪生・対生;全縁;落葉樹,落葉;分裂葉;対生;輪生;全縁;浅裂
trait-candidate-0665,ノウゼンカズラ,,ノウゼンカズラ科,Campsis,落葉,広葉樹,羽状複葉,対生,,,入力支援候補。公開前に要確認,708,needs_review,high,scientific_name_excluded_from_public_candidate,ノウゼンカズラ科,Bignoniaceae,ノウゼンカズラ属,Campsis,,羽状複葉;複葉,対生,,,羽状復葉対生;羽状複葉;落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
trait-candidate-0666,アメリカノウゼンカズラ,,ノウゼンカズラ科,Campsis/Verbenaceae,常緑;落葉,広葉樹,羽状複葉;単葉,対生,鋸歯縁,あり,入力支援候補。公開前に要確認,709,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ウゼンカズラ科,Bignoniaceae,ノウゼンカズラ属,Campsis/Verbenaceae,,羽状複葉;不分裂葉;分裂葉;複葉,対生,,鋸歯,昭羽状複葉;羽状複葉;鋸歯縁;落葉樹;不分裂葉;対生;鋸歯緑・全縁■常緑樹,常緑;落葉;羽状複葉;不分裂葉;分裂葉;複葉;対生;全縁;鋸歯
trait-candidate-0667,シチヘンゲ,,クマツヅラ科,Lantana,常緑,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,710,needs_review,high,scientific_name_excluded_from_public_candidate,クマツヅラ科,Verbenaceae,シチヘンゲ属,Lantana,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;対生
trait-candidate-0668,ハナイカダ,,ハナイカダ科,Helwingia,落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,711,needs_review,high,scientific_name_excluded_from_public_candidate,ハナイカダ科,Helwingiaceae,ハナイカダ属,Helwingia,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0669,アオハダ,,モチノキ科,,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,712,needs_review,medium,low_mean_recognition_confidence;scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;鋸歯縁落葉樹,落葉;不分裂葉;分裂葉;互生;束生;鋸歯
trait-candidate-0670,ウメモドキ,,モチノキ科,,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,713,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0671,フウリンウメモドキ,,モチノキ科,,落葉,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,714,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;落葉樹;鋸歯は小さ,落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0672,ソヨゴ,,モチノキ科,,常緑;落葉,広葉樹,単葉,,,,入力支援候補。公開前に要確認,715,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;落葉;不分裂葉;分裂葉;鋸歯
trait-candidate-0673,モチノキ,,モチノキ科,,常緑,広葉樹,単葉,互生,全縁,なし,入力支援候補。公開前に要確認,716,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,全縁,,不分裂葉互生;不分裂葉;全縁常緑樹;全縁,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0674,クロガネモチ,,モチノキ科,,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,717,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0675,ヒメモチ,,モチノキ科,,常緑,広葉樹,単葉,,全縁,なし,入力支援候補。公開前に要確認,718,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;全縁;鋸歯
trait-candidate-0676,ナナミノキ,,モチノキ科,,常緑,広葉樹,単葉,,鋸歯縁,あり,入力支援候補。公開前に要確認,719,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁;常緑樹;鋸歯は低く,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0677,イヌツゲ,,モチノキ科,,常緑,広葉樹,単葉,,,,入力支援候補。公開前に要確認,720,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
trait-candidate-0678,クロソヨゴ,,モチノキ科,,常緑,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,721,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;鋸歯緑;常緑樹,常緑;不分裂葉;分裂葉;互生;鋸歯
trait-candidate-0679,ヒイラギモチ,,モチノキ科,,常緑,広葉樹,単葉,互生,,,入力支援候補。公開前に要確認,722,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,,,不分裂葉互生;不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
trait-candidate-0680,コウヤボウキ,,キク科,Pertya,落葉,広葉樹,単葉,互生,鋸歯縁,あり,入力支援候補。公開前に要確認,723,needs_review,high,scientific_name_excluded_from_public_candidate,キク科,Asteraceae,コウヤポウキ属,Pertya,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;■鋸歯緑落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生;束生;鋸歯
trait-candidate-0681,ガマズミ,,ガマズミ科,Viburnum,落葉,広葉樹,単葉,対生,,,入力支援候補。公開前に要確認,724,needs_review,high,scientific_name_to_be_filled_later,ガマズミ科,Viburnaceae,ガマズミ属,Viburnum,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;対生;波状;鋸歯
