id,ja_name,scientific_name,family,genus,leaf_persistence,leaf_type,leaf_complexity,leaf_arrangement,leaf_margin,serration,source_note,source_page,review_status,review_confidence,needs_review_reason,family_ja_ocr,family_latin_ocr,genus_ja_ocr,genus_latin_ocr,leaf_type_ocr,leaf_complexity_ocr,leaf_arrangement_ocr,leaf_margin_ocr,serration_ocr,trait_label_texts_ocr,trait_terms_detected_all_text
hayashi-2019-s343-l,ハシドイ,,モクセイ科,Syringa,落葉,広葉樹,単葉,,全縁,なし,林将之 (2019)『樹木の葉』 p.684 OCR候補。公開前に要確認,684,needs_review,high,scientific_name_to_be_filled_later,モクセイ科,Oleaceae,ハシドイ属,Syringa,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;落葉樹,落葉;不分裂葉;分裂葉;対生;全縁
hayashi-2019-s343-r,ヒトツパタゴ,,モクセイ科,Chionanthus,落葉,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.685 OCR候補。公開前に要確認,685,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,ヒトツパタゴ属,Chionanthus,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;全縁・鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s344-l,イボタノキ,,モクセイ科,Ligustrum,常緑;落葉,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.586 OCR候補。公開前に要確認,586,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イポタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁;落葉樹,常緑;落葉;半常緑;羽状複葉;不分裂葉;分裂葉;複葉;対生;全縁
hayashi-2019-s344-r,ミヤマイボタ,,モクセイ科,Ligustrum,常緑;落葉,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.687 OCR候補。公開前に要確認,687,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イボタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉;対生;全縁落葉樹;落葉樹;一対生;半常緑樹,常緑;落葉;半常緑;不分裂葉;分裂葉;対生;全縁
hayashi-2019-s346-l,サイゴクイボタ,,モクセイ科,Ligustrum,落葉,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.688 OCR候補。公開前に要確認,688,needs_review,high,scientific_name_to_be_filled_later,モクセイ科,Oleaceae,イボタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁落葉樹;全縁;落葉樹,落葉;不分裂葉;分裂葉;対生;全縁
hayashi-2019-s346-r,オオバイボタ,,モクセイ科,Ligustrum,常緑,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.689 OCR候補。公開前に要確認,689,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イボタノキ属,Ligustrum,,不分裂葉;分裂葉,,,,不分裂葉;全縁半常緑樹;半常緑樹,常緑;半常緑;不分裂葉;分裂葉
hayashi-2019-s347-l,ネズミモチ,,モクセイ科,Ligustrum,常緑,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.590 OCR候補。公開前に要確認,590,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イポタノキ属,Ligustrum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉対生;不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁
hayashi-2019-s347-r,トウネズミモチ,,モクセイ科,Ligustrum/Olea,常緑,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.691 OCR候補。公開前に要確認,691,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,イポタノキ属,Ligustrum/Olea,,不分裂葉;分裂葉,対生,,,不分裂葉;不分裂葉対生;常緑樹,常緑;不分裂葉;分裂葉;対生
hayashi-2019-s348-l,モクセイ,,モクセイ科,Osmanthus,常緑,広葉樹,単葉,対生,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.692 OCR候補。公開前に要確認,692,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,モクセイ属,Osmanthus,,不分裂葉;分裂葉,対生,全縁,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁・全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁;鋸歯
hayashi-2019-s348-r,ヒイラギ,,モクセイ科,Osmanthus,常緑,広葉樹,単葉,,全縁;鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.691 OCR候補。公開前に要確認,691,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,モクセイ属,Osmanthus,,不分裂葉;分裂葉,,全縁,鋸歯,不分裂葉;鋸歯縁・全縁;常緑樹,常緑;不分裂葉;分裂葉;対生;全縁;鋸歯
hayashi-2019-s349-l,シマモクセイ,,モクセイ科,Osmanthus/Abeliophyllum,常緑;落葉,広葉樹,単葉,対生,全縁,なし,林将之 (2019)『樹木の葉』 p.694 OCR候補。公開前に要確認,694,needs_review,high,scientific_name_excluded_from_public_candidate,モクセイ科,Oleaceae,モクセイ属,Osmanthus/Abeliophyllum,,不分裂葉;分裂葉,対生,全縁,,不分裂葉;全縁常緑樹;全縁;常緑樹;対生;落葉樹,常緑;落葉;不分裂葉;分裂葉;対生;全縁;鋸歯
hayashi-2019-s349-r,フジウツギ,,ゴマノハグサ科,Buddleia,,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.695 OCR候補。公開前に要確認,695,needs_review,high,scientific_name_to_be_filled_later,ゴマノハグサ科,Scrophulariaceae,フジウツギ属,Buddleia,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯緑・全縁,不分裂葉;分裂葉;対生;全縁;鋸歯
hayashi-2019-s350-l,フサフジウツギ,,ゴマノハグサ科,Buddleja,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.696 OCR候補。公開前に要確認,696,needs_review,high,scientific_name_excluded_from_public_candidate,ゴマノハグサ科,Scrophulariaceae,フジウツギ属,Buddleja,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;落葉樹;対生;全縁・鋸歯緑落葉樹;全縁・鋸歯縁,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s350-r,チェリーセージ,,シソ科,Salvia/Thymus,常緑,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.697 OCR候補。公開前に要確認,697,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,アキギリ属,Salvia/Thymus,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;鋸歯縁;常緑樹;不分裂葉対生;対生,常緑;不分裂葉;分裂葉;対生;全縁;鋸歯
hayashi-2019-s351-l,ムラサキシキブ,,シソ科,Callicarpa,落葉,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.698 OCR候補。公開前に要確認,698,needs_review,medium,low_mean_ocr_confidence;scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキプ属,Callicarpa,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s351-r,ヤブムラサキ,,シソ科,Callicarpa,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.699 OCR候補。公開前に要確認,699,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキプ属,Callicarpa,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;対生;鋸歯縁;落葉樹,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s352-l,ビロードムラサキ,,シソ科,Callicarpa,常緑,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.700 OCR候補。公開前に要確認,700,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキプ属,Callicarpa,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁半常緑樹,常緑;半常緑;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s352-r,トサムラサキ,,シソ科,Callicarpa/Premna,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.7|701 OCR候補。公開前に要確認,7|701,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ムラサキシキブ属,Callicarpa/Premna,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉;対生 鋸歯縁;対生;鋸歯縁;落葉樹;粗い鋸歯のあ,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s353-l,クサギ,,シソ科,Clerodendrum,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.702 OCR候補。公開前に要確認,702,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,クサギ属,Clerodendrum,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;全縁・鋸歯縁;落葉樹;低い鋸歯がある,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s353-r,ボタンクサギ,,シソ科,Vitex,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.703 OCR候補。公開前に要確認,703,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,,Vitex,,不分裂葉;分裂葉,対生,,鋸歯,不分裂葉対生;不分裂葉;鋸歯縁;落葉樹;対生全縁;一対生,落葉;不分裂葉;分裂葉;対生;鋸歯
hayashi-2019-s354-l,ニンジンボク,,シソ科,Vitex,常緑;落葉,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.704 OCR候補。公開前に要確認,704,needs_review,high,scientific_name_excluded_from_public_candidate,シソ科,Lamiaceae,ハマゴウ属,Vitex,,複葉,対生,,,学状複葉;落葉樹;対生,常緑;落葉;複葉;対生;全縁;鋸歯
hayashi-2019-s354-r,キリ,,キリ科,Paulownia,落葉,広葉樹,単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.705 OCR候補。公開前に要確認,705,needs_review,high,scientific_name_excluded_from_public_candidate,キリ科,Paulowniaceae,キリ属,Paulownia,,不分裂葉;分裂葉,対生,,鋸歯,分裂葉・木分裂葉対生緑・鋸歯縁落葉樹;分裂葉・不分裂葉対生;全縁・鋸歯緑落葉樹,落葉;不分裂葉;分裂葉;対生;全縁;浅裂;鋸歯
hayashi-2019-s355-l,キササゲ,,ノウゼンカズラ科,Catalpa,落葉,広葉樹,単葉,対生;輪生,,,林将之 (2019)『樹木の葉』 p.706 OCR候補。公開前に要確認,706,needs_review,high,scientific_name_excluded_from_public_candidate,ノウゼンカズラ科,Bignoniaceae,キササゲ属,Catalpa,,不分裂葉;分裂葉,対生;輪生,,,分裂葉・木分裂栗三輪生・対生緑落葉樹;分裂葉・不分裂葉;分裂葉・不分裂葉三輪生・対生全縁;三輪生・対生;落葉樹,落葉;不分裂葉;分裂葉;対生;輪生;切れ込み;浅裂
hayashi-2019-s355-r,アメリカキササゲ,,ノウゼンカズラ科,Catalpa,落葉,広葉樹,単葉,対生;輪生,全縁,なし,林将之 (2019)『樹木の葉』 p.707 OCR候補。公開前に要確認,707,needs_review,high,scientific_name_to_be_filled_later,ノウゼンカズラ科,Bignoniaceae,キササゲ属,Catalpa,,分裂葉,対生;輪生,全縁,,不分裂集・分裂葉;三輪生・対生;全縁;落葉樹,落葉;分裂葉;対生;輪生;全縁;浅裂
hayashi-2019-s356-l,ノウゼンカズラ,,ノウゼンカズラ科,Campsis,落葉,広葉樹,羽状複葉,対生,,,林将之 (2019)『樹木の葉』 p.708 OCR候補。公開前に要確認,708,needs_review,high,scientific_name_excluded_from_public_candidate,ノウゼンカズラ科,Bignoniaceae,ノウゼンカズラ属,Campsis,,羽状複葉;複葉,対生,,,羽状復葉対生;羽状複葉;落葉樹,落葉;羽状複葉;複葉;対生;鋸歯
hayashi-2019-s356-r,アメリカノウゼンカズラ,,ノウゼンカズラ科,Campsis/Verbenaceae,常緑;落葉,広葉樹,羽状複葉;単葉,対生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.709 OCR候補。公開前に要確認,709,needs_review,high,scientific_name_excluded_from_public_candidate;family_corrected_by_rule,ウゼンカズラ科,Bignoniaceae,ノウゼンカズラ属,Campsis/Verbenaceae,,羽状複葉;不分裂葉;分裂葉;複葉,対生,,鋸歯,昭羽状複葉;羽状複葉;鋸歯縁;落葉樹;不分裂葉;対生;鋸歯緑・全縁■常緑樹,常緑;落葉;羽状複葉;不分裂葉;分裂葉;複葉;対生;全縁;鋸歯
hayashi-2019-s357-l,シチヘンゲ,,クマツヅラ科,Lantana,常緑,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.710 OCR候補。公開前に要確認,710,needs_review,high,scientific_name_excluded_from_public_candidate,クマツヅラ科,Verbenaceae,シチヘンゲ属,Lantana,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;対生
hayashi-2019-s357-r,ハナイカダ,,ハナイカダ科,Helwingia,落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.711 OCR候補。公開前に要確認,711,needs_review,high,scientific_name_excluded_from_public_candidate,ハナイカダ科,Helwingiaceae,ハナイカダ属,Helwingia,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
hayashi-2019-s358-l,アオハダ,,モチノキ科,,落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.712 OCR候補。公開前に要確認,712,needs_review,medium,low_mean_ocr_confidence;scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉 互生;不分裂葉;鋸歯縁落葉樹,落葉;不分裂葉;分裂葉;互生;束生;鋸歯
hayashi-2019-s358-r,ウメモドキ,,モチノキ科,,落葉,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.713 OCR候補。公開前に要確認,713,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁落葉樹;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
hayashi-2019-s359-l,フウリンウメモドキ,,モチノキ科,,落葉,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.714 OCR候補。公開前に要確認,714,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;落葉樹;鋸歯は小さ,落葉;不分裂葉;分裂葉;鋸歯
hayashi-2019-s359-r,ソヨゴ,,モチノキ科,,常緑;落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.715 OCR候補。公開前に要確認,715,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;落葉;不分裂葉;分裂葉;鋸歯
hayashi-2019-s360-l,モチノキ,,モチノキ科,,常緑,広葉樹,単葉,互生,全縁,なし,林将之 (2019)『樹木の葉』 p.716 OCR候補。公開前に要確認,716,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,全縁,,不分裂葉互生;不分裂葉;全縁常緑樹;全縁,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
hayashi-2019-s360-r,クロガネモチ,,モチノキ科,,常緑,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.717 OCR候補。公開前に要確認,717,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;全縁;鋸歯
hayashi-2019-s361-l,ヒメモチ,,モチノキ科,,常緑,広葉樹,単葉,,全縁,なし,林将之 (2019)『樹木の葉』 p.718 OCR候補。公開前に要確認,718,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,全縁,,不分裂葉;全縁;常緑樹,常緑;不分裂葉;分裂葉;全縁;鋸歯
hayashi-2019-s361-r,ナナミノキ,,モチノキ科,,常緑,広葉樹,単葉,,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.719 OCR候補。公開前に要確認,719,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,鋸歯,不分裂葉;鋸歯縁;常緑樹;鋸歯は低く,常緑;不分裂葉;分裂葉;鋸歯
hayashi-2019-s362-l,イヌツゲ,,モチノキ科,,常緑,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.720 OCR候補。公開前に要確認,720,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,,,,不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;鋸歯
hayashi-2019-s362-r,クロソヨゴ,,モチノキ科,,常緑,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.721 OCR候補。公開前に要確認,721,needs_review,high,scientific_name_excluded_from_public_candidate;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;鋸歯緑;常緑樹,常緑;不分裂葉;分裂葉;互生;鋸歯
hayashi-2019-s363-l,ヒイラギモチ,,モチノキ科,,常緑,広葉樹,単葉,互生,,,林将之 (2019)『樹木の葉』 p.722 OCR候補。公開前に要確認,722,needs_review,high,scientific_name_to_be_filled_later;genus_not_found,モチノキ科,Aquifoliaceae,モチノキ属,,,不分裂葉;分裂葉,互生,,,不分裂葉互生;不分裂葉;常緑樹,常緑;不分裂葉;分裂葉;互生;全縁;鋸歯
hayashi-2019-s363-r,コウヤボウキ,,キク科,Pertya,落葉,広葉樹,単葉,互生,鋸歯縁,あり,林将之 (2019)『樹木の葉』 p.723 OCR候補。公開前に要確認,723,needs_review,high,scientific_name_excluded_from_public_candidate,キク科,Asteraceae,コウヤポウキ属,Pertya,,不分裂葉;分裂葉,互生,,鋸歯,不分裂葉;一互生;■鋸歯緑落葉樹;落葉樹,落葉;不分裂葉;分裂葉;互生;束生;鋸歯
hayashi-2019-s364-l,ガマズミ,,ガマズミ科,Viburnum,落葉,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.724 OCR候補。公開前に要確認,724,needs_review,high,scientific_name_to_be_filled_later,ガマズミ科,Viburnaceae,ガマズミ属,Viburnum,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;対生;波状;鋸歯
hayashi-2019-s364-r,ミヤマガマズミ,,ガマズミ科,Viburnum,落葉,広葉樹,単葉,,,,林将之 (2019)『樹木の葉』 p.725 OCR候補。公開前に要確認,725,needs_review,high,scientific_name_excluded_from_public_candidate,ガマズミ科,Viburnaceae,ガマズミ属,Viburnum,,不分裂葉;分裂葉,,,,不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;鋸歯
hayashi-2019-s365-l,コバノガマズミ,,ガマズミ科,Viburnum,落葉,広葉樹,単葉,対生,,,林将之 (2019)『樹木の葉』 p.726 OCR候補。公開前に要確認,726,needs_review,high,scientific_name_excluded_from_public_candidate,ガマズミ科,Viburnaceae,ガマズミ属,Viburnum,,不分裂葉;分裂葉,対生,,,不分裂葉対生;不分裂葉;落葉樹,落葉;不分裂葉;分裂葉;対生;浅裂;鋸歯
